a,a_std,a_subj.1,a_subj.3,a_subj.4,a_subj.5,a_subj.7,a_subj.8,a_subj.10,a_subj.11,a_subj.12,a_subj.13,a_subj.15,a_subj.16,a_subj.17,a_subj.19,a_subj.21,a_subj.22,a_subj.23,a_subj.24,a_subj.25,a_subj.27,t,t_std,t_subj.1,t_subj.3,t_subj.4,t_subj.5,t_subj.7,t_subj.8,t_subj.10,t_subj.11,t_subj.12,t_subj.13,t_subj.15,t_subj.16,t_subj.17,t_subj.19,t_subj.21,t_subj.22,t_subj.23,t_subj.24,t_subj.25,t_subj.27,v_ES_AttentionW,v_ES_AttentionW_std,v_ES_AttentionW_subj.1,v_ES_AttentionW_subj.3,v_ES_AttentionW_subj.4,v_ES_AttentionW_subj.5,v_ES_AttentionW_subj.7,v_ES_AttentionW_subj.8,v_ES_AttentionW_subj.10,v_ES_AttentionW_subj.11,v_ES_AttentionW_subj.12,v_ES_AttentionW_subj.13,v_ES_AttentionW_subj.15,v_ES_AttentionW_subj.16,v_ES_AttentionW_subj.17,v_ES_AttentionW_subj.19,v_ES_AttentionW_subj.21,v_ES_AttentionW_subj.22,v_ES_AttentionW_subj.23,v_ES_AttentionW_subj.24,v_ES_AttentionW_subj.25,v_ES_AttentionW_subj.27,v_ES_InattentionW_E,v_ES_InattentionW_E_std,v_ES_InattentionW_E_subj.1,v_ES_InattentionW_E_subj.3,v_ES_InattentionW_E_subj.4,v_ES_InattentionW_E_subj.5,v_ES_InattentionW_E_subj.7,v_ES_InattentionW_E_subj.8,v_ES_InattentionW_E_subj.10,v_ES_InattentionW_E_subj.11,v_ES_InattentionW_E_subj.12,v_ES_InattentionW_E_subj.13,v_ES_InattentionW_E_subj.15,v_ES_InattentionW_E_subj.16,v_ES_InattentionW_E_subj.17,v_ES_InattentionW_E_subj.19,v_ES_InattentionW_E_subj.21,v_ES_InattentionW_E_subj.22,v_ES_InattentionW_E_subj.23,v_ES_InattentionW_E_subj.24,v_ES_InattentionW_E_subj.25,v_ES_InattentionW_E_subj.27,v_ES_InattentionW_S,v_ES_InattentionW_S_std,v_ES_InattentionW_S_subj.1,v_ES_InattentionW_S_subj.3,v_ES_InattentionW_S_subj.4,v_ES_InattentionW_S_subj.5,v_ES_InattentionW_S_subj.7,v_ES_InattentionW_S_subj.8,v_ES_InattentionW_S_subj.10,v_ES_InattentionW_S_subj.11,v_ES_InattentionW_S_subj.12,v_ES_InattentionW_S_subj.13,v_ES_InattentionW_S_subj.15,v_ES_InattentionW_S_subj.16,v_ES_InattentionW_S_subj.17,v_ES_InattentionW_S_subj.19,v_ES_InattentionW_S_subj.21,v_ES_InattentionW_S_subj.22,v_ES_InattentionW_S_subj.23,v_ES_InattentionW_S_subj.24,v_ES_InattentionW_S_subj.25,v_ES_InattentionW_S_subj.27,chain,draw
1.7897692385917152,0.42275756403283954,2.3112186660810345,2.313019739524554,1.9658763837059072,2.0906002367270604,2.2579549937340198,1.9554708707251858,1.181077709173402,1.7401850714842597,2.0880834071984515,1.960164560979412,1.6163029538653073,2.9244621400755397,2.0563444361094416,1.5585961361840899,1.6736627617345665,1.2448640206265442,1.8550531662951704,2.0985445201697015,1.0085539537928772,1.2640286728411754,0.39431262601445655,0.12465752052269122,0.3825935844012553,0.3571446023393146,0.48897992997904977,0.4773293859808413,0.4733190829153832,0.4484067572888763,0.24256882112282394,0.4558196079458944,0.44113695120693003,0.417995339411012,0.4590488615703327,0.4094830075170929,0.4536299836586214,0.41766559992857893,0.35494108656767087,0.33047421322858195,0.42621565924368077,0.408374482025123,0.21732481848861454,0.43135875142348407,0.03159525043736924,0.010331559572919232,0.028676013697019456,0.03649534792152877,0.02230124363623135,0.028423952118468276,0.03733546197612377,0.04117304265109952,0.02574108440364469,0.03037364394423644,0.02897330907710316,0.040965534308287255,0.022005825577457474,0.022420769633234104,0.023062465503320057,0.046877727614989706,0.02275234337556926,0.03398048636621355,0.04077930817354872,0.056856778340980296,0.012829713448376375,0.03318037296928592,-0.04000592943279811,0.010786995137554108,-0.05303599443745122,-0.03287120991995749,-0.020592738027469644,-0.039688647986759765,-0.031896662588555405,-0.04168869958292208,-0.04016854647821122,-0.03597887603894084,-0.02701130513834566,-0.02960842983935006,-0.024019915403936047,-0.024038044125141454,-0.019001846090391638,-0.054267414689772926,-0.020198230499324364,-0.04367182053844008,-0.04150031797111488,-0.06444951655004325,-0.03579649984484359,-0.03415202108469893,0.031368973852817394,0.012909925375790476,0.02296458553382438,0.042441255010915654,0.01903839303681854,0.023629061036783236,0.04251367195784893,0.05573022340641013,0.011688246001627038,0.030657159151231586,0.03049044261458974,0.0508366823964457,0.027706356788935196,0.021507986763762144,0.027675262303855787,0.03234140788985401,0.032949115519678024,0.014283197439198009,0.0291713389983239,0.0451665588228501,-0.007834629111189815,0.010199719212469356,2,1047
1.8615430755959892,0.5192518049191794,2.32697465834043,2.2087757285128795,1.8038261935714648,1.9801407129089346,2.0529987639133696,1.8519009332656344,1.1288315377242282,1.7419541611284606,2.1394455613145102,1.920865509508423,1.5697479597789386,3.1078954442303552,1.9453314980757805,1.698075595550789,1.6401524656328597,1.2994612349531098,1.948031724428984,2.150415573321593,1.081272509703739,1.213992387889583,0.3723298513146755,0.10512263424129206,0.36565240920455533,0.38754203172761836,0.534445571372258,0.5074949960085601,0.5173917242564975,0.44919956198234934,0.2418180497088474,0.46144255358857617,0.45531941053615727,0.41334453532374976,0.4560063965811681,0.405760674316375,0.48096973376550645,0.41123158894138717,0.3588732658306292,0.3299398181905304,0.42122060779405956,0.41330558913728555,0.2225395417440512,0.43403734814539097,0.030408139569706883,0.008983543637522337,0.02845483170091136,0.035196063241268394,0.02191832088914733,0.022860206160785906,0.027554264993575484,0.045690828158978014,0.02634278150125495,0.033630989320650555,0.024024042492378692,0.04283104299623357,0.02358191986253931,0.02501031680218735,0.021614028961095103,0.047378990332576205,0.02117209118134561,0.03268073538073489,0.03740032613209619,0.05343582750149621,0.01695937363225154,0.02885638527271511,-0.03426912206225309,0.01391487844947372,-0.04822029828659125,-0.03138246598441099,-0.02257328435194617,-0.03651394738943236,-0.023829891118412418,-0.04156279954803557,-0.03675242848891606,-0.04134234777509107,-0.021408284376136184,-0.026798225742584773,-0.029937305998762334,-0.02548501141795553,-0.015308698689959037,-0.06649920046059628,-0.01594268847208944,-0.04886573395168652,-0.04909794988411506,-0.06160114221730071,-0.03588477754057948,-0.040976931282445624,0.030415025388827774,0.01585353418719522,0.02255847677519911,0.04739030916259117,0.019010509681108307,0.01795227224072462,0.03202725468918457,0.04829999111558885,0.012643327487856676,0.036875857752874275,0.026897275539795422,0.043760945118054256,0.03345943525825949,0.020095684917065253,0.023496680874806157,0.03328116224152365,0.03104439923449409,0.019718492151368387,0.03289390049977101,0.04513841223252754,-0.006334695051034638,0.016146329264622398,0,3736
1.7377165504347571,0.528280686023808,2.3086981241971074,2.2788953321888523,1.8086718225037817,2.068983816991833,2.1856211109102186,1.8361884925127612,1.2312708056195032,1.6977009768485012,2.0663420253503535,1.8676251458391746,1.557303672115864,3.044627043973648,1.9013145853238687,1.7192170175639492,1.6143025364584405,1.2933513651488502,2.0745327004256024,1.9721752408002753,0.845729246530363,1.2841092424919605,0.4280718574119459,0.0908671488166826,0.3766309794591224,0.36197995094088586,0.5234470324849929,0.4981127553599777,0.4778962363780861,0.46652892251814426,0.23810237424987468,0.46310691309115065,0.44355311501949113,0.4323017181929341,0.4612632824874808,0.4032900875292704,0.5163096377373049,0.39837999868242246,0.3550982387091193,0.3235847010428886,0.4092392913263272,0.43596483349359505,0.23588874355073,0.4275640420802662,0.029535539454155244,0.017042841775026508,0.02886352618586594,0.035156271821846455,0.017769159868931825,0.02441263512168803,0.030069320270608088,0.045187159912856094,0.019728273275721964,0.03181223829649949,0.023609302375414407,0.04848582356999272,0.024810374674338893,0.02693685113903428,0.01873631910014297,0.0502309154707133,0.02509965887639841,0.03349649040234147,0.038653189133728824,0.04993102978818197,0.00806282980163044,0.03401311469139813,-0.033077810096174484,0.015942583944417908,-0.0494570714718667,-0.02979209989497488,-0.022415234067953975,-0.03450876501583272,-0.024122707858705517,-0.043112538294967646,-0.031171042910140556,-0.03564551957563587,-0.0249297664193391,-0.03414947360086627,-0.026490966539159694,-0.021557468017917348,-0.012801209033761803,-0.06499852075083565,-0.016334873449761665,-0.04180054482816727,-0.046687277020393686,-0.05821522358851184,-0.04150071864466113,-0.04185936890856794,0.03416732744046202,0.017039038487550617,0.021922619794997898,0.039594911982308814,0.018677421939296293,0.014991234059008745,0.031574590524353054,0.053952140439290024,0.009440520886006588,0.03275592888662067,0.024750666690846867,0.05154388367086068,0.0291907390052911,0.022615105739484637,0.024550394687495466,0.03325270171982607,0.03714328626688363,0.014676133077979093,0.03127432051436271,0.04197204362851041,-0.008083642350106078,0.01074971004268303,2,696
1.8900916359945217,0.4310805335432698,2.3797276698482466,2.1835263820484703,1.8945039374173596,2.1085757996932344,2.1434418873302516,1.9321202139552198,1.2601643263002547,1.6930282252622604,2.0657485020186086,1.9110532954536898,1.5398591056387516,3.223644689875019,1.933538189553643,1.6975843713343395,1.724817367517599,1.3370718889875173,1.8151776839319143,2.1196713752791885,0.9170259140799737,1.2653197695526854,0.428435450241363,0.10446327816763615,0.37868868829572305,0.36932132093506775,0.5160480402131727,0.48038709692047216,0.48874982625334135,0.43274782138980894,0.22185548490498067,0.45567826691818997,0.47357817715656547,0.4038161970137634,0.46388062417323855,0.34873230303922587,0.4785200136547487,0.4114607979650586,0.3553665395637879,0.3240823547007974,0.4256396176804351,0.4233568880090246,0.22543786490423856,0.43373841280275366,0.030929000139845824,0.01590102725378977,0.03186654406375358,0.031165309685637205,0.01662735154058048,0.026428936927958044,0.03210266502969664,0.04390470058229788,0.02674421522861159,0.03331120346423529,0.022022085982823934,0.03790540321117236,0.021427069720256507,0.02534394972768788,0.01816725336557461,0.04905742026099529,0.019106273485506108,0.038406219414985884,0.038323986432220083,0.055421516399954046,0.012238914636004919,0.03690528062867846,-0.027281784327734766,0.014329624529108017,-0.05195531037536875,-0.024874162724249957,-0.01515996782430275,-0.03220437594485087,-0.03344358069541011,-0.040005439215479305,-0.02545849708807829,-0.03809902645613722,-0.02350963139910984,-0.03150318923390334,-0.022132113446200627,-0.02358224483375015,-0.011191749015450773,-0.06479519599146077,-0.018848353051957156,-0.04902550358216853,-0.04334776745442648,-0.07150620272871894,-0.04304382702221438,-0.04149732939847072,0.026587967115794968,0.011781059656660622,0.02681553330944196,0.0384527270957255,0.015882581370884552,0.018031271974995107,0.03581131479699635,0.051816172506800026,0.010844666818817102,0.03196453107804315,0.02606513495052651,0.0487104647346809,0.029302548102458525,0.02051947662151091,0.017939257346551198,0.032341347068101725,0.03758695002192344,0.020131744927602464,0.027813401063990047,0.04674566274665323,-0.004965984477993123,0.01862826928003748,0,3107
1.7085940139660265,0.43442724046993003,2.169269937303736,2.2178069268851344,1.9355829616943154,2.0801656827672215,2.031667900681606,1.99609997357684,1.155229619056576,1.7252341751710576,2.196564670317214,1.9131446553806344,1.5434215042472008,3.166097814175491,1.9337710452515904,1.6118520761776312,1.5914757110380033,1.357989763641532,1.8257903119392602,2.0284169744343385,0.9093507553108119,1.300313445269479,0.37254756959900137,0.08009979647739612,0.4034482925410714,0.36821955966481923,0.5147483095660882,0.4935360610407681,0.5117863665950603,0.4324834722231005,0.23232161681599653,0.465096099576944,0.38193673563242225,0.40974028802393564,0.45075358464540355,0.3256385995263733,0.4580868338480782,0.4146090432823149,0.3490928413846992,0.3107272684349157,0.41724431917515764,0.4246971244711497,0.23098653197258273,0.4332015337822087,0.030670389566468878,0.013048591397017537,0.03330675176435641,0.03073646245654147,0.015077920414781306,0.02318230934654332,0.031980656912660464,0.04696832855249774,0.022583724164784207,0.03128157147995596,0.028445911009934884,0.044632597763435825,0.020674565555542607,0.021151206772349267,0.026984685538122697,0.04246458384022744,0.01572546101246014,0.03533072200689424,0.031676746840662726,0.05106451492189221,0.006322456574122056,0.03317868347641817,-0.03979660213063664,0.014466996123423214,-0.049892413321273546,-0.030217961850647897,-0.02036846988194862,-0.04055504629464832,-0.030521109977084158,-0.04485823453340351,-0.035035156473793475,-0.0435896153229609,-0.02481599854890941,-0.032983043060635056,-0.026091257426379334,-0.023044484666615083,-0.01787446669803531,-0.049179471052449714,-0.01455504202346617,-0.04445360170970051,-0.04364262273680851,-0.06343834474445417,-0.03436482185093961,-0.04018538996283741,0.02416688098940792,0.0141158891423933,0.022576642513297322,0.03873201268783735,0.01811453737017707,0.02376227517949985,0.036361752891568434,0.05421508320497672,0.011073067706416913,0.03721378351735999,0.026698147004185137,0.05092819981806681,0.025049873377213375,0.019610722487128012,0.031237394763497208,0.028466042213403007,0.028932400793709595,0.015288430668229266,0.026579465480537197,0.03870583631564538,-0.002413825818267948,0.013509724154791507,2,1019
1.9151913019176585,0.36040201237389313,2.204872443816793,2.1993069919512043,1.86612720798779,2.1733921493181465,2.0835883293803543,1.8467757320639295,1.2156932817190256,1.7817356895287335,2.1059947335453435,1.8482205757182006,1.5279944728067627,3.2097636418889275,1.7926644411547545,1.6674182685775987,1.6508357923626673,1.2804677716151298,1.8454979074158588,2.1925542295808507,1.0503045365459678,1.2293838468063454,0.4238852979969104,0.09877165714459228,0.3845011993575265,0.3606804047986193,0.5208633065978082,0.4828237904613784,0.49148148164210026,0.44881861230627285,0.23744764135801563,0.440854225598472,0.4393881118213325,0.4258394784315967,0.47129017236657533,0.37298129596585966,0.48455924462086636,0.383269903469431,0.36624264361691733,0.3205250505503776,0.43023893698626164,0.3940206334442441,0.20630104894146128,0.43232002054225643,0.025844725059572242,0.011138531769510487,0.029205623798135984,0.028846218057569303,0.02143265626527861,0.023480397833460974,0.03229285258165198,0.04665715594873622,0.025526597974335517,0.027029468006335433,0.027450942749354588,0.04823680394702121,0.02311550854541356,0.023322383324370366,0.0252636960252497,0.04344966123485014,0.017215327248170292,0.03739159520032913,0.032758397848811786,0.05141988456513757,0.012114483960877425,0.029987368944550542,-0.038042485074120745,0.01684167250184638,-0.04830469623353109,-0.0240030500005219,-0.023167287387086066,-0.039316763363304315,-0.02846806653091239,-0.04361497925452647,-0.02909985915287848,-0.037489157889206925,-0.024875218939307147,-0.03240436462044695,-0.02720871440788205,-0.025892060227920982,-0.019500428651165497,-0.06279516705137192,-0.010206814224995489,-0.04654506002903197,-0.04050126193188348,-0.06288412706272398,-0.038174917288977935,-0.03523568470212765,0.027274888251664266,0.011677090298324831,0.020774557167652027,0.03337463997149908,0.02398121216810601,0.01790818455545553,0.030807065117959737,0.053960034372740814,0.013111513793248295,0.03350960988136356,0.02373747936165465,0.04941906128453127,0.03150030880091255,0.023345165463219613,0.027081104326744022,0.030252130084578475,0.03317513014875985,0.01143618969436578,0.027023193397437986,0.03983486994318147,-0.004192468087755103,0.0145372377160034,1,2736
1.907450164524545,0.5552260807076681,2.1839110423486687,2.339593250873364,1.8672944235967979,2.1018140374392025,2.1705216992914753,1.88709899006785,1.156285990740951,1.7280620817384926,2.0532795319832644,1.9547339344899697,1.6613898212599358,3.040082704477758,2.073666804066635,1.7405337163550363,1.5940135826342965,1.2819530583555514,1.942787358677183,2.1394775719767822,0.9573944782731134,1.2570787543351059,0.4122053591852297,0.08459266692791005,0.39244454394347983,0.37233682474977325,0.5355027099156826,0.49281252134146947,0.485467021019885,0.4598853100124904,0.24521619256435306,0.4647746051745643,0.4535893619834835,0.3985923262058358,0.44899771474735817,0.3844386901878981,0.46967720600470203,0.39374796999354017,0.3622749233263568,0.31994770706340564,0.41565097676090346,0.3929453449387599,0.22020567083562295,0.4326235851405875,0.036513677234941457,0.018421303824676813,0.03357090348867591,0.03705213915597229,0.016550731553928576,0.02206788657500475,0.032729811755338595,0.04708538716087409,0.0153807479203073,0.03412257773509822,0.024275587476660386,0.04520348501972396,0.02771602342829222,0.023460279609410075,0.021330081995846933,0.044757316248855844,0.017552952264800425,0.03181192390529338,0.040787471263834175,0.0572368727738589,0.006272966705083996,0.032311659059671864,-0.03127224013992789,0.0134215047206519,-0.04554110337984884,-0.029640225393211407,-0.01843654046700475,-0.03939143641238547,-0.02618781435786596,-0.0416596699435567,-0.023042693812678025,-0.03469635176589664,-0.026374927111809818,-0.02639295739289399,-0.02895539476745826,-0.025836990043518658,-0.016428114969102795,-0.05908608956259675,-0.016642105377109875,-0.04085430119985633,-0.048513426128049694,-0.06495578721180484,-0.024592310836409618,-0.041120956070148776,0.02050578844559964,0.01626308583819683,0.0225219368882113,0.03901530205451171,0.017950181019275667,0.019879437537638583,0.03325493933860678,0.05268108626889131,0.007924139645081521,0.03423463966569486,0.027694364541796194,0.04209327213258291,0.03236698132941668,0.02075290377586284,0.027384074664737627,0.032352766670164956,0.03395296074542228,0.012499335739760746,0.031422406357182645,0.04527917852556182,-0.00807521008651204,0.015983039104808427,2,1227
1.830261099963867,0.44964809887988877,2.2872311412725765,2.267103618992566,1.8142543247782839,2.0128394315624667,2.05573166691583,1.9889270958931227,1.2237501601909868,1.7415557502388135,2.1083872763209097,2.0056201333301127,1.5436260147601328,3.0345824218272255,2.0564075714205914,1.6666810738116808,1.6481883521635972,1.2710900002368062,1.915762840012332,2.009697700281846,0.8808905266807059,1.290365459475006,0.38133612194231326,0.09461235590668482,0.38584017922218483,0.3729594537651687,0.5326336250625061,0.4938400322226153,0.4915394289928731,0.4578463053451991,0.24007694293513143,0.4521382136984274,0.47033355916911634,0.39903490135144004,0.44924615304806403,0.4036047041503228,0.4594117623899147,0.4107218857916059,0.3553773058868298,0.3228879101015859,0.41712284038122827,0.42373502374186883,0.23346907836548703,0.4290265157589158,0.0291788320113547,0.009214664311027222,0.029517704784223005,0.03454783981466595,0.01761341745575494,0.020736072585187032,0.02933483806775946,0.0485158436434031,0.02932309054069201,0.03136924067866592,0.028093189357546115,0.04667957296941128,0.021185432460317438,0.021636845681500778,0.025415142249505387,0.051417349465972186,0.021534101728901685,0.042431939995718905,0.03526279150368264,0.04850537322514709,0.018977919102133103,0.028422500012742116,-0.03761324441287716,0.01110017513299948,-0.04302127907787796,-0.03055756213059155,-0.024076867036566474,-0.03391024724674921,-0.02011369048864256,-0.0465092435168704,-0.026386001900662308,-0.04003370925499115,-0.027200081337659478,-0.02752207444185192,-0.027602310686233988,-0.02482990554109843,-0.022890718373981427,-0.05708457589925593,-0.01917491459459368,-0.04660317820580695,-0.04440698927283379,-0.05823336362847478,-0.035107756851343846,-0.039075124998071004,0.02822848784229183,0.01589558328579005,0.01985542598217894,0.042946844759036845,0.023427712094344775,0.015774397404039082,0.02857753152223568,0.05771267782357466,0.012839450500957063,0.03347471102701033,0.03298201550269961,0.04771960404186358,0.03126486962604746,0.02238502088368298,0.025163987281666963,0.029180267180066936,0.03887044109424212,0.02248524810582069,0.030099200465560923,0.042968263088767285,-0.017368995658354276,0.012581987474771404,0,4624
1.7714305226448044,0.37182057486183007,2.3572332619372096,2.0979029854147973,1.9206323877519433,2.0755437635531364,2.2204773841431686,1.882053335068211,1.194026455779588,1.675043391995355,2.2074726214633418,1.8330282743344926,1.5606404823675006,3.0951085500140803,2.100216584621811,1.694677647988359,1.6471071134208688,1.3010480172050387,1.8514205429573705,1.9497741589864936,0.9964187211279109,1.27761478875,0.4208150117492158,0.08038752401237406,0.3548850901913309,0.38784826781660875,0.5088475953945678,0.4946550250349568,0.4962757587140252,0.43834280108801205,0.23967633468583288,0.4765879960792282,0.38114202378661133,0.43159600683263943,0.46090367216231065,0.41485579327379285,0.4696211653468297,0.3805217160236448,0.3409536114090102,0.3220734382632412,0.4347398149172042,0.43293232522312386,0.21470448892083127,0.426699463533288,0.034084303825601375,0.011657668687549819,0.03205813301007159,0.0315682279270489,0.019208130169491744,0.023135419228710142,0.0369384015652396,0.040512508679257465,0.023073618918465582,0.0340058268670629,0.026005982265423187,0.04041627806541635,0.01924935841066683,0.02575378834972144,0.020258079629149786,0.044139608476732976,0.014930999270177782,0.03668764100837597,0.041764747066630595,0.05162185556856508,0.019414272099433666,0.03077897601761386,-0.036638388633207175,0.016494474127453734,-0.05108114255851824,-0.02999517403553144,-0.024423437643465197,-0.032015442142016334,-0.03018776682576141,-0.03920933859130003,-0.01914621902532687,-0.041759014219065825,-0.024533788498909866,-0.027809049631911498,-0.02529830553701595,-0.021700534829284482,-0.01379678304074941,-0.055296810109977446,-0.013485709224839377,-0.04448233613793592,-0.04723418427073981,-0.05968370198570279,-0.038260600638194135,-0.03433018725234138,0.029697985413454177,0.013950812554282176,0.02342327279161533,0.03642142234007622,0.024617875627109678,0.01539465757250149,0.03734749105997076,0.050206322108575924,0.010646445595350693,0.03785860006570091,0.029044135684877685,0.04362199762205221,0.026126102567106988,0.022433052326638385,0.021396605762895933,0.033886921399053443,0.02530046191094563,0.017326791418708673,0.03205678343935505,0.04549355651289411,-0.005107356060763496,0.011196533184167669,1,1165
2.4465265248931223,0.9094481941033994,2.3516140923376745,2.331956855290267,1.793907996327213,1.9603930961837,2.017413865662649,1.923623255421241,1.1893473355253914,1.8339759140176848,2.120067395219404,2.002056543901486,1.5460150404801938,3.08977837090509,2.0526840868451237,1.6124420444290253,1.6897665583056283,1.2966221460287033,1.8336772608227372,2.1132733290862666,0.9620294241136047,1.2402770184369927,0.4044744576219888,0.09161845606986241,0.37909627942355084,0.3672474404942269,0.5468047227942404,0.5087280241110628,0.5055420979949847,0.4506149977828611,0.24388735548070678,0.4491894971618803,0.4011020812029678,0.4033976279131478,0.46731639704783456,0.4128849207540111,0.47077623046901956,0.4042108665212523,0.3388359555089555,0.3249774081122654,0.42058923031288115,0.43047541303986897,0.2304853824955146,0.4260800547182702,0.02121405177825559,0.012560137956458937,0.03146164955923203,0.03464910439940636,0.018976185119446952,0.019871207002644862,0.032506866390724476,0.04360806044105058,0.019090468135795343,0.033468286900347345,0.022062684402960123,0.045910809182372045,0.02058421467454317,0.026263134628355077,0.02168010499567537,0.04977358696478258,0.021745838809170536,0.04069840556921091,0.04032507944320022,0.06165711708336743,0.008955340007410106,0.029631348427156295,-0.03148559916695422,0.019022359366840443,-0.05635983999533264,-0.02924816221359686,-0.021541127721883102,-0.03012301649595182,-0.02604004838488083,-0.04871594235898136,-0.018841147566555916,-0.04452832117562007,-0.024460029693688205,-0.03224286184277711,-0.02189449441532822,-0.02754762125629382,-0.013593604181216794,-0.05418699733093347,-0.015804317254135867,-0.050308878191181856,-0.04305729330810711,-0.07117791490522522,-0.020162304417663694,-0.04397248431071995,0.02907697705353941,0.01867545623051689,0.025938431955676546,0.0380744169928147,0.027627939744059887,0.012823969768717561,0.031399978963951844,0.0554393376249405,0.005199929729142426,0.040102838317844086,0.025721084024311683,0.04737143935508366,0.027048278387555462,0.024707254035208397,0.020604030787220933,0.029718261784610303,0.03154980973911947,0.01838009629604867,0.029069063541913385,0.05213145026939985,-0.015990657555874817,0.012864584330783965,1,3875
